PERIODO,MES,DIRECTORIO,SECUENCIA_P,ORDEN,INGLABO,P6500,P6800,RAMA2D_R4,RAMA4D_R4,OFICIO_C8,P6430,P6040,P3271,P3042,DPTO,AREA,CLASE
20241249,12,8038620,1,3,2600000.0,2600000.0,48,28,2819,1212,1,24,1,10.0,8,8.0,1
20241249,12,8038622,1,3,1800000.0,1800000.0,48,73,7310,2166,1,30,1,10.0,8,8.0,1
20241249,12,8038623,1,1,4500000.0,3000000.0,18,85,8541,2310,1,53,1,11.0,8,8.0,1
20241249,12,8038623,1,2,7000000.0,7000000.0,48,85,8541,1345,1,52,2,12.0,8,8.0,1
20241249,12,8038624,1,1,5000000.0,5000000.0,48,68,6820,1439,1,30,1,10.0,8,8.0,1
20241249,12,8038625,1,2,3000000.0,3000000.0,48,47,4774,1219,1,51,2,10.0,8,8.0,1
20241249,12,8038629,1,4,2000000.0,2000000.0,44,66,6621,3321,1,37,1,10.0,8,8.0,1
20241249,12,8038630,1,1,2000000.0,2000000.0,44,46,4631,3341,1,50,1,10.0,8,8.0,1
20241249,12,8038630,1,2,2000000.0,2000000.0,40,78,7810,2423,1,41,2,10.0,8,8.0,1
20241249,12,8038631,1,1,5000000.0,5000000.0,44,85,8544,1345,1,60,2,10.0,8,8.0,1
20241249,12,8038634,1,2,1800000.0,1800000.0,47,46,4663,5223,1,33,2,10.0,8,8.0,1
20241249,12,8038635,1,1,2800000.0,2800000.0,48,47,4752,2163,1,32,2,8.0,8,8.0,1
20241249,12,8038638,1,3,,,40,85,8544,2310,1,35,2,11.0,8,8.0,1
20241249,12,8038639,1,1,14000000.0,14000000.0,40,85,8544,2310,1,68,1,13.0,8,8.0,1
20241249,12,8038640,1,3,1800000.0,1800000.0,47,86,8621,2266,1,48,2,10.0,8,8.0,1
20241249,12,8038641,1,1,4000000.0,4000000.0,40,86,8610,2411,1,35,1,10.0,8,8.0,1
20241249,12,8038644,1,1,2300000.0,2300000.0,47,64,6412,4211,1,39,1,10.0,8,8.0,1
20241249,12,8038646,1,2,1300000.0,1300000.0,48,74,7410,2166,1,30,1,8.0,8,8.0,1
20241249,12,8038648,1,1,2600000.0,2600000.0,42,85,8544,4321,1,52,2,10.0,8,8.0,1
20241249,12,8038649,1,1,2000000.0,2000000.0,48,51,5111,3154,1,45,1,8.0,8,8.0,1
20241249,12,8038652,1,1,1800000.0,1800000.0,48,61,6120,3322,1,24,2,10.0,8,8.0,1
20241249,12,8038653,1,1,1300000.0,1300000.0,48,47,4771,5223,1,27,1,10.0,8,8.0,1
20241249,12,8038655,1,2,1800000.0,1800000.0,48,85,8530,2330,1,40,1,10.0,8,8.0,1
20241249,12,8038657,1,3,750000.0,400000.0,46,47,4711,5223,1,20,1,5.0,8,8.0,1
20241249,12,8038657,1,4,720000.0,400000.0,47,47,4711,5223,1,18,1,5.0,8,8.0,1
20241249,12,8038658,1,1,1100000.0,1100000.0,70,56,5611,5120,1,46,2,10.0,8,8.0,1
20241249,12,8038661,1,1,1500000.0,1300000.0,70,47,4721,5221,1,53,1,4.0,8,8.0,1
20241249,12,8038663,1,2,1200000.0,1200000.0,84,41,4111,5414,1,52,1,3.0,8,8.0,1
20241249,12,8038666,1,3,720000.0,600000.0,24,47,4752,5223,1,41,2,4.0,8,8.0,1
20241249,12,8038667,1,1,2000000.0,1400000.0,63,45,4520,1420,1,42,1,8.0,8,8.0,1
20241249,12,8038670,1,1,1460000.0,1460000.0,48,85,8530,9112,1,46,2,3.0,8,8.0,1
20241249,12,8038674,1,1,1350000.0,1300000.0,48,86,8621,5321,1,41,2,5.0,8,8.0,1
20241249,12,8038676,1,1,1300000.0,1300000.0,50,47,4711,1420,1,23,1,4.0,8,8.0,1
20241249,12,8038676,1,4,1300000.0,1300000.0,48,56,5619,9411,1,25,1,5.0,8,8.0,1
20241249,12,8038677,1,4,720000.0,720000.0,40,47,4711,9333,1,29,1,8.0,8,8.0,1
20241249,12,8038679,1,2,1500000.0,1000000.0,70,47,4711,5223,1,32,1,4.0,8,8.0,1
20241249,12,8038679,1,3,1300000.0,1300000.0,60,41,4111,9313,1,33,1,4.0,8,8.0,1
20241249,12,8038681,1,2,700000.0,700000.0,40,38,3830,9611,1,50,1,3.0,8,8.0,1
20241249,12,8038681,1,3,430000.0,430000.0,48,96,9602,5142,1,32,2,5.0,8,8.0,1
20241249,12,8038681,1,4,1600000.0,1300000.0,46,10,1011,9321,1,27,2,5.0,8,8.0,1
20241249,12,8038683,1,2,1300000.0,1300000.0,48,86,8610,5322,1,22,2,8.0,8,8.0,1
20241249,12,8038685,1,3,1300000.0,1300000.0,47,47,4771,5223,1,24,1,8.0,8,8.0,1
20241249,12,8038685,1,4,1400000.0,1300000.0,47,47,4771,5221,1,19,2,10.0,8,8.0,1
20241249,12,8038686,1,2,1350000.0,1350000.0,48,81,8121,9112,1,55,2,5.0,8,8.0,1
20241249,12,8038686,1,5,1350000.0,1350000.0,35,53,5320,9621,1,34,2,8.0,8,8.0,1
20241249,12,8038688,1,2,1300000.0,1300000.0,48,85,8530,9112,1,54,1,5.0,8,8.0,1
20241249,12,8038689,1,1,1500000.0,1500000.0,48,24,2410,9112,1,63,1,1.0,8,8.0,1
20241249,12,8038689,1,2,1920000.0,1920000.0,48,41,4111,9313,1,38,1,5.0,8,8.0,1
20241249,12,8038690,1,3,1300000.0,1300000.0,48,22,2219,9321,1,26,2,5.0,8,8.0,1
20241249,12,8038692,1,3,1300000.0,1300000.0,48,32,3290,4110,1,27,2,10.0,8,8.0,1
20241249,12,8038695,1,3,1600000.0,1600000.0,46,46,4643,5230,1,31,2,5.0,8,8.0,1
20241249,12,8038696,1,2,1300000.0,1300000.0,48,68,6820,5414,1,42,1,5.0,8,8.0,1
20241249,12,8038702,1,1,1300000.0,1300000.0,47,79,7911,2511,1,26,2,10.0,8,8.0,1
20241249,12,8038703,1,1,3000000.0,3000000.0,48,73,7310,3341,1,33,2,11.0,8,8.0,1
20241249,12,8038704,1,1,1900000.0,1900000.0,48,47,4771,5223,1,48,2,5.0,8,8.0,1
20241249,12,8038704,1,2,1850000.0,1850000.0,48,47,4719,5223,1,48,1,5.0,8,8.0,1
20241249,12,8038705,1,1,3200000.0,3200000.0,48,22,2229,3122,1,38,1,10.0,8,8.0,1
20241249,12,8038705,1,2,3000000.0,3000000.0,45,69,6910,2611,1,34,2,10.0,8,8.0,1
20241249,12,8038706,1,1,4000000.0,4000000.0,47,45,4530,1420,1,48,1,10.0,8,8.0,1
20241249,12,8038708,1,3,4000000.0,4000000.0,48,69,6910,2611,1,23,1,10.0,8,8.0,1
20241249,12,8038709,1,1,2500000.0,2500000.0,48,10,1040,3341,1,56,1,5.0,8,8.0,1
20241249,12,8038710,1,4,2500000.0,2500000.0,40,85,8530,2330,1,49,2,10.0,8,8.0,1
20241249,12,8038717,1,1,4500000.0,4500000.0,42,56,5611,5120,1,44,1,5.0,8,8.0,1
20241249,12,8038721,1,2,2000000.0,2000000.0,48,86,8621,2240,1,41,2,10.0,8,8.0,1
20241249,12,8038724,1,2,1300000.0,1300000.0,46,10,1040,5243,1,36,2,8.0,8,8.0,1
20241249,12,8038725,1,3,1300000.0,1300000.0,48,82,8220,4222,1,30,2,8.0,8,8.0,1
20241249,12,8038726,1,3,1300000.0,1300000.0,48,10,1040,4321,1,45,1,5.0,8,8.0,1
20241249,12,8038733,1,1,2600000.0,2600000.0,48,24,2410,7233,1,57,1,8.0,8,8.0,1
20241249,12,8038733,1,2,3200000.0,3200000.0,48,64,6422,2411,1,55,2,10.0,8,8.0,1
20241249,12,8038733,1,3,2600000.0,2600000.0,47,82,8220,4110,1,26,2,10.0,8,8.0,1
20241249,12,8038733,1,4,2600000.0,2600000.0,47,62,6201,2512,1,21,1,10.0,8,8.0,1
20241249,12,8038734,1,3,1300000.0,1300000.0,48,47,4752,5223,1,60,2,5.0,8,8.0,1
20241249,12,8038735,1,3,1600000.0,1600000.0,48,86,8621,9621,1,49,1,5.0,8,8.0,1
20241249,12,8038736,1,2,1300000.0,1300000.0,20,94,9499,5311,1,35,2,8.0,8,8.0,1
20241249,12,8038737,1,1,1700000.0,1700000.0,48,80,8010,3113,1,29,1,8.0,8,8.0,1
20241249,12,8038737,1,2,1300000.0,1300000.0,50,46,4642,5223,1,40,2,5.0,8,8.0,1
20241249,12,8038738,1,2,1500000.0,1500000.0,48,20,2011,9112,1,58,1,5.0,8,8.0,1
20241249,12,8038743,1,1,700000.0,700000.0,50,93,9311,3423,1,34,1,10.0,8,8.0,1
20241249,12,8038744,1,2,2100000.0,1800000.0,48,56,5611,5120,1,37,1,8.0,8,8.0,1
20241249,12,8038746,1,1,2000000.0,2000000.0,48,46,4661,1212,1,43,2,10.0,8,8.0,1
20241249,12,8038746,1,2,1441000.0,1441000.0,52,96,9602,1420,1,19,2,5.0,8,8.0,1
20241249,12,8038747,1,3,2800000.0,2800000.0,48,82,8220,4222,1,26,1,10.0,8,8.0,1
20241249,12,8038748,1,2,1500000.0,1500000.0,48,61,6110,5151,1,51,1,5.0,8,8.0,1
20241249,12,8038748,1,3,1600000.0,1600000.0,48,82,8220,7422,1,28,1,9.0,8,8.0,1
20241249,12,8038749,1,2,1020000.0,900000.0,48,56,5611,9411,1,32,1,5.0,8,8.0,1
20241249,12,8038749,1,5,1300000.0,1300000.0,40,85,8530,2330,1,30,2,10.0,8,8.0,1
20241249,12,8038750,1,3,2000000.0,2000000.0,47,70,7010,1212,1,46,1,11.0,8,8.0,1
20241249,12,8038753,1,4,1300000.0,1300000.0,48,82,8220,4222,1,34,2,8.0,8,8.0,1
20241249,12,8038754,1,2,1300000.0,1300000.0,44,86,8610,9112,1,62,2,5.0,8,8.0,1
20241249,12,8038760,1,2,1600000.0,1600000.0,60,82,8220,4222,1,21,1,5.0,8,8.0,1
20241249,12,8038761,1,2,950000.0,800000.0,36,56,5611,5131,1,20,2,10.0,8,8.0,1
20241249,12,8038768,1,2,1000000.0,1000000.0,40,64,6499,4214,1,50,1,5.0,8,8.0,1
20241249,12,8038769,1,2,1300000.0,1300000.0,48,25,2511,2263,1,30,2,10.0,8,8.0,1
20241249,12,8038769,1,3,1420000.0,1300000.0,48,45,4541,5223,1,20,1,5.0,8,8.0,1
20241249,12,8038774,1,2,1300000.0,1300000.0,48,47,4759,4120,1,25,2,8.0,8,8.0,1
20241249,12,8038775,1,1,1350000.0,1350000.0,50,47,4773,1420,1,34,2,10.0,8,8.0,1
20241249,12,8038775,1,2,1300000.0,1300000.0,48,47,4752,5221,1,33,1,5.0,8,8.0,1
20241249,12,8038777,1,1,3000000.0,3000000.0,48,82,8220,4214,1,32,1,9.0,8,8.0,1
20241249,12,8038782,1,1,1200000.0,1200000.0,48,14,1410,9121,1,41,2,5.0,8,8.0,1
20241249,12,8038786,1,1,1450000.0,750000.0,72,47,4721,5221,1,34,1,3.0,8,8.0,1
20241249,12,8038788,1,1,1700000.0,1700000.0,48,22,2229,5223,1,46,2,8.0,8,8.0,1
20241249,12,8038789,1,3,550000.0,550000.0,42,47,4711,5223,1,49,1,3.0,8,8.0,1
20241250,12,8043401,1,5,1700000.0,1700000.0,48,65,6523,3321,1,31,2,10.0,8,8.0,1
20241250,12,8043401,1,6,2500000.0,2500000.0,48,70,7010,4226,1,30,1,10.0,8,8.0,1
20241250,12,8043402,1,1,2000000.0,2000000.0,48,86,8610,3341,1,35,1,5.0,8,8.0,1
20241250,12,8043402,1,2,1300000.0,1300000.0,48,86,8621,2352,1,34,2,10.0,8,8.0,1
20241250,12,8043403,1,2,2900000.0,2900000.0,48,49,4923,1324,1,48,2,11.0,8,8.0,1
20241250,12,8043404,1,1,3000000.0,3000000.0,48,86,8610,2264,1,43,2,10.0,8,8.0,1
20241250,12,8043405,1,1,5000000.0,5000000.0,40,86,8621,2267,1,34,2,10.0,8,8.0,1
20241250,12,8043408,1,1,1300000.0,1300000.0,48,13,1312,7532,1,58,1,4.0,8,8.0,1
20241250,12,8044408,1,3,1600000.0,1600000.0,50,82,8220,4222,1,24,2,10.0,8,8.0,1
20241250,12,8044411,1,2,3000000.0,3000000.0,40,86,8622,2261,1,51,2,11.0,8,8.0,1
20241250,12,8044413,1,3,3900000.0,3900000.0,48,64,6412,3312,1,24,2,10.0,8,8.0,1
20241250,12,8044415,1,2,1500000.0,1500000.0,60,1,122,5221,1,61,1,5.0,8,8.0,1
20241250,12,8044415,1,3,1350000.0,1350000.0,50,60,6010,5223,1,35,2,10.0,8,8.0,1
20241250,12,8044416,1,1,1000000.0,1000000.0,70,47,4711,5221,1,56,1,3.0,8,8.0,1
20241250,12,8044417,1,2,900000.0,900000.0,50,92,9200,9112,1,42,2,5.0,8,8.0,1
20241250,12,8044417,1,3,1300000.0,1300000.0,48,47,4771,5223,1,21,2,5.0,8,8.0,1
20241250,12,8044418,1,2,1300000.0,1300000.0,50,45,4520,7231,1,39,1,4.0,8,8.0,1
20241250,12,8044419,1,3,1600000.0,1600000.0,40,30,3011,7115,1,42,1,5.0,8,8.0,1
20241250,12,8044419,1,5,1400000.0,1400000.0,60,47,4719,5223,1,21,2,8.0,8,8.0,1
20241250,12,8044420,1,2,1300000.0,1300000.0,48,45,4512,5223,1,38,1,5.0,8,8.0,1
20241250,12,8044421,1,1,1500000.0,1500000.0,40,85,8530,2330,1,58,1,10.0,8,8.0,1
20241250,12,8044422,1,2,1460000.0,1460000.0,48,82,8220,9112,1,30,2,6.0,8,8.0,1
20241250,12,8044423,1,1,1460000.0,1460000.0,48,46,4663,4321,1,39,1,5.0,8,8.0,1
20241250,12,8044425,1,2,1300000.0,1300000.0,48,86,8610,5329,1,34,2,8.0,8,8.0,1
20241250,12,8044425,1,3,1300000.0,1300000.0,48,47,4711,5222,1,48,1,5.0,8,8.0,1
20241250,12,8044426,1,3,920000.0,520000.0,48,56,5611,9412,1,64,2,1.0,8,8.0,1
20241250,12,8044433,1,2,480000.0,480000.0,26,56,5611,5131,1,26,2,5.0,8,8.0,1
20241250,12,8044434,1,2,1300000.0,1300000.0,48,23,2392,8114,1,21,1,5.0,8,8.0,1
20241250,12,8044435,1,2,3000000.0,3000000.0,48,86,8610,1342,1,34,2,10.0,8,8.0,1
20241250,12,8044436,1,1,1500000.0,1500000.0,48,22,2229,8143,1,49,1,3.0,8,8.0,1
20241250,12,8044436,1,2,860000.0,600000.0,20,56,5611,5120,1,53,2,3.0,8,8.0,1
20241250,12,8044438,1,1,1300000.0,1300000.0,48,82,8220,4225,1,33,1,5.0,8,8.0,1
20241250,12,8044440,1,1,800000.0,800000.0,50,56,5611,9112,1,53,1,5.0,8,8.0,1
20241250,12,8046462,1,1,6000000.0,6000000.0,48,47,4754,3322,1,37,1,10.0,8,8.0,1
20241250,12,8046469,1,1,1300000.0,1300000.0,48,47,4729,5223,1,37,1,8.0,8,8.0,1
20241250,12,8046470,1,1,2700000.0,2700000.0,48,62,6201,2431,1,29,1,10.0,8,8.0,1
20241250,12,8046472,1,2,1460000.0,1460000.0,48,94,9499,9112,1,60,2,5.0,8,8.0,1
20241250,12,8046473,1,1,4000000.0,4000000.0,48,42,4210,2512,1,42,2,11.0,8,8.0,1
20241250,12,8046473,1,2,2000000.0,2000000.0,48,85,8544,1345,1,39,1,10.0,8,8.0,1
20241250,12,8046480,1,1,4000000.0,4000000.0,40,46,4664,1420,1,58,1,10.0,8,8.0,1
20241250,12,8046480,1,2,3500000.0,3500000.0,40,64,6412,2412,1,50,2,10.0,8,8.0,1
20241250,12,8046481,1,3,1600000.0,1600000.0,47,82,8220,4222,1,20,2,10.0,8,8.0,1
20241250,12,8046485,1,1,3500000.0,3500000.0,40,46,4663,3343,1,74,2,10.0,8,8.0,1
20241250,12,8046491,1,1,5000000.0,5000000.0,40,35,3511,1212,1,46,1,12.0,8,8.0,1
20241250,12,8046493,1,3,,,47,93,9321,1431,1,32,2,10.0,8,8.0,1
20241250,12,8046498,1,1,1600000.0,1600000.0,48,56,5619,5120,1,45,1,5.0,8,8.0,1
20241250,12,8046502,1,1,1465000.0,1465000.0,48,88,8891,5311,1,27,2,5.0,8,8.0,1
20241250,12,8046503,1,2,1000000.0,1000000.0,48,41,4111,9313,1,70,1,3.0,8,8.0,1
20241250,12,8046504,1,1,2000000.0,1300000.0,72,10,1081,7512,1,45,1,4.0,8,8.0,1
20241250,12,8046505,1,1,1465000.0,1465000.0,48,36,3600,9613,1,46,1,5.0,8,8.0,1
20241250,12,8046505,1,2,1300000.0,1300000.0,40,88,8891,5311,1,39,2,5.0,8,8.0,1
20241250,12,8046508,1,2,500000.0,500000.0,40,46,4663,9333,1,33,1,5.0,8,8.0,1
20241250,12,8046510,1,1,800000.0,800000.0,48,56,5611,5131,1,36,2,5.0,8,8.0,1
20241250,12,8046511,1,4,1300000.0,1300000.0,47,25,2511,7212,1,52,1,8.0,8,8.0,1
20241250,12,8046511,1,6,1300000.0,1300000.0,47,86,8621,5329,1,29,2,8.0,8,8.0,1
20241250,12,8046511,1,7,1300000.0,1300000.0,47,22,2229,4110,1,33,1,11.0,8,8.0,1
20241250,12,8046515,1,2,1300000.0,1300000.0,48,53,5320,9333,1,46,1,5.0,8,8.0,1
20241250,12,8046518,1,1,4000000.0,4000000.0,48,1,125,1212,1,44,1,12.0,8,8.0,1
20241250,12,8046518,1,2,4000000.0,4000000.0,48,70,7010,1212,1,45,2,10.0,8,8.0,1
20241250,12,8046519,1,1,1300000.0,1300000.0,48,35,3520,8189,1,45,1,9.0,8,8.0,1
20241250,12,8046520,1,2,1300000.0,1300000.0,48,43,4321,7411,1,60,1,5.0,8,8.0,1
20241250,12,8046520,1,3,1300000.0,1300000.0,48,42,4210,9313,1,37,1,5.0,8,8.0,1
20241250,12,8046520,1,5,1300000.0,1300000.0,48,35,3511,7411,1,30,1,5.0,8,8.0,1
20241250,12,8046520,1,9,1300000.0,1300000.0,48,46,4631,7411,1,29,1,5.0,8,8.0,1
20241250,12,8046522,1,2,1020000.0,800000.0,48,20,2023,9329,1,47,1,4.0,8,8.0,1
20241250,12,8046523,1,1,3120000.0,3000000.0,48,20,2023,2411,1,45,1,11.0,8,8.0,1
20241250,12,8046525,1,2,1300000.0,1300000.0,48,68,6820,2411,1,44,2,10.0,8,8.0,1
20241250,12,8046526,1,2,900000.0,900000.0,48,47,4771,5223,1,35,2,5.0,8,8.0,1
20241250,12,8046527,1,2,1300000.0,1300000.0,55,47,4774,5223,1,27,2,6.0,8,8.0,1
20241250,12,8046528,1,1,1300000.0,1300000.0,48,41,4111,7112,1,46,1,4.0,8,8.0,1
20241250,12,8046529,1,1,1300000.0,1300000.0,46,47,4759,4110,1,52,2,8.0,8,8.0,1
20241250,12,8046530,1,1,1080000.0,900000.0,72,56,5619,1412,1,22,2,3.0,8,8.0,1
20241250,12,8046530,1,2,1350000.0,1200000.0,72,56,5619,9411,1,25,1,5.0,8,8.0,1
20241250,12,8046540,1,3,1462000.0,1462000.0,48,85,8551,4110,1,23,1,5.0,8,8.0,1
20241250,12,8046541,1,3,1300000.0,1300000.0,44,47,4719,4311,1,28,1,9.0,8,8.0,1
20241250,12,8046543,1,2,1300000.0,1300000.0,48,22,2229,3122,1,46,1,5.0,8,8.0,1
20241250,12,8046546,1,1,22012000.0,22000000.0,60,20,2012,5414,1,47,1,6.0,8,8.0,1
20241250,12,8046547,1,1,1500000.0,1500000.0,48,86,8610,5321,1,35,2,8.0,8,8.0,1
20241250,12,8046547,1,2,800000.0,800000.0,40,15,1522,8156,1,36,1,5.0,8,8.0,1
20241250,12,8046549,1,2,1560000.0,1560000.0,48,23,2396,7122,1,48,1,6.0,8,8.0,1
20241250,12,8046552,1,2,1300000.0,1300000.0,46,18,1811,2166,1,29,1,10.0,8,8.0,1
20241250,12,8046552,1,4,1200000.0,1200000.0,40,15,1512,7370,1,62,1,4.0,8,8.0,1
20241250,12,8046561,1,2,1500000.0,1500000.0,40,86,8621,3344,1,26,2,8.0,8,8.0,1
20241250,12,8046563,1,3,1550000.0,1550000.0,48,62,6201,2513,1,26,1,10.0,8,8.0,1
20241250,12,8046564,1,1,1460000.0,1460000.0,48,23,2310,4311,1,30,1,5.0,8,8.0,1
20241250,12,8046564,1,2,1460000.0,1460000.0,48,22,2229,7543,1,32,2,8.0,8,8.0,1
20241250,12,8046565,1,1,1300000.0,1300000.0,44,49,4923,4110,1,34,2,8.0,8,8.0,1
20241250,12,8046566,1,1,1465000.0,1465000.0,48,21,2100,8142,1,36,2,8.0,8,8.0,1
20241250,12,8046567,1,1,1500000.0,1500000.0,48,14,1410,8153,1,49,1,5.0,8,8.0,1
20241250,12,8046567,1,3,1300000.0,1300000.0,48,56,5630,9621,1,21,1,8.0,8,8.0,1
20241250,12,8046568,1,1,1460000.0,1460000.0,48,49,4921,9112,1,56,1,3.0,8,8.0,1
20241250,12,8046572,1,5,1465000.0,1465000.0,48,47,4719,5230,1,31,2,8.0,8,8.0,1
20241250,12,8046572,1,6,1465000.0,1465000.0,48,81,8121,9329,1,34,1,8.0,8,8.0,1
20241250,12,8046573,1,1,1300000.0,1300000.0,48,45,4520,7132,1,63,1,5.0,8,8.0,1
20241250,12,8046577,1,2,1300000.0,1300000.0,48,10,1040,9333,1,35,1,5.0,8,8.0,1
20241250,12,8046578,1,1,1900000.0,1900000.0,48,31,3110,3341,1,35,1,8.0,8,8.0,1
20241250,12,8046578,1,2,2000000.0,2000000.0,48,11,1104,3322,1,41,2,5.0,8,8.0,1
20241250,12,8046578,1,5,1470000.0,1470000.0,48,31,3110,4321,1,34,1,5.0,8,8.0,1
20241250,12,8046581,1,1,1300000.0,1300000.0,48,23,2394,8114,1,51,1,5.0,8,8.0,1
20241250,12,8046582,1,3,5000000.0,5000000.0,42,82,8220,4222,1,25,2,10.0,8,8.0,1
20241250,12,8046582,1,4,2500000.0,2500000.0,42,82,8220,2423,1,22,2,10.0,8,8.0,1
20241250,12,8046586,1,3,1300000.0,1300000.0,48,47,4771,3341,1,43,2,10.0,8,8.0,1
20241250,12,8046587,1,2,,,40,85,8530,2342,1,56,2,10.0,8,8.0,1
20241250,12,8046587,1,3,,,47,86,8610,2264,1,26,2,10.0,8,8.0,1
20241250,12,8046589,1,4,1300000.0,1300000.0,47,52,5222,9333,1,24,1,5.0,8,8.0,1
20241250,12,8046592,1,1,2800000.0,2800000.0,48,82,8220,4222,1,35,1,8.0,8,8.0,1
20241250,12,8046592,1,2,3000000.0,3000000.0,48,82,8220,4222,1,25,1,10.0,8,8.0,1
20241250,12,8046593,1,1,1300000.0,1300000.0,48,47,4752,4321,1,54,1,3.0,8,8.0,1
20241250,12,8046593,1,2,1300000.0,1300000.0,48,47,4752,5230,1,50,2,5.0,8,8.0,1
20241250,12,8046595,1,4,1580000.0,1300000.0,40,56,5611,5230,1,23,1,10.0,8,8.0,1
20241250,12,8046595,1,5,1300000.0,1300000.0,48,86,8691,4226,1,31,1,10.0,8,8.0,1
20241250,12,8046599,1,2,4050000.0,4050000.0,42,52,5210,1219,1,35,1,12.0,8,8.0,1
20241250,12,8046602,1,1,3000000.0,3000000.0,30,85,8544,2310,1,42,1,11.0,8,8.0,1
20241250,12,8046610,1,1,1800000.0,1800000.0,60,68,6820,5414,1,36,1,8.0,8,8.0,1
20241250,12,8046610,1,2,750000.0,750000.0,32,14,1410,9112,1,40,2,5.0,8,8.0,1
20241251,12,8050314,1,1,1200000.0,1200000.0,70,47,4711,5221,1,56,1,3.0,8,8.0,1
20241251,12,8050315,1,1,1300000.0,1300000.0,48,47,4752,5223,1,19,2,5.0,8,8.0,1
20241251,12,8050315,1,3,800000.0,800000.0,56,56,5630,5131,1,20,2,5.0,8,8.0,1
20241251,12,8050316,1,3,1465000.0,1465000.0,48,61,6120,3322,1,29,2,10.0,8,8.0,1
20241251,12,8050320,1,1,1300000.0,1300000.0,48,47,4771,5223,1,39,2,8.0,8,8.0,1
20241251,12,8050322,1,1,1300000.0,1300000.0,48,82,8220,4222,1,39,2,9.0,8,8.0,1
20241251,12,8050322,1,3,400000.0,300000.0,20,56,5611,5131,1,18,2,9.0,8,8.0,1
20241251,12,8050323,1,1,5200000.0,5200000.0,48,42,4290,3257,1,54,1,8.0,8,8.0,1
20241251,12,8050323,1,2,3900000.0,3900000.0,48,23,2394,2141,1,54,2,10.0,8,8.0,1
20241251,12,8050323,1,3,2600000.0,2600000.0,48,69,6910,4110,1,24,1,10.0,8,8.0,1
20241251,12,8050325,1,4,1300000.0,1300000.0,48,55,5530,4120,1,27,2,10.0,8,8.0,1
20241251,12,8050330,1,1,2500000.0,2500000.0,48,86,8610,3359,1,40,2,10.0,8,8.0,1
20241251,12,8050331,1,1,2000000.0,2000000.0,48,49,4923,5414,1,32,1,5.0,8,8.0,1
20241251,12,8050332,1,3,1300000.0,1300000.0,48,82,8220,4222,1,19,1,9.0,8,8.0,1
20241251,12,8050335,1,3,1460000.0,1460000.0,48,42,4290,3113,1,23,1,8.0,8,8.0,1
20241251,12,8050335,1,4,1460000.0,1460000.0,48,86,8691,5321,1,22,2,8.0,8,8.0,1
20241251,12,8050337,1,1,300000.0,300000.0,20,56,5630,5131,1,26,2,4.0,8,8.0,1
20241251,12,8050339,1,2,1300000.0,1300000.0,47,85,8530,9112,1,39,2,8.0,8,8.0,1
20241251,12,8050340,1,4,1300000.0,1300000.0,60,52,5224,5414,1,24,1,5.0,8,8.0,1
20241251,12,8050341,1,2,1300000.0,1300000.0,48,45,4520,7231,1,38,1,4.0,8,8.0,1
20241251,12,8050342,1,1,1300000.0,1300000.0,60,68,6820,5414,1,42,1,5.0,8,8.0,1
20241251,12,8050344,1,2,360000.0,360000.0,30,56,5630,5131,1,23,2,8.0,8,8.0,1
20241251,12,8050346,1,4,1000000.0,1000000.0,50,41,4111,9313,1,22,1,5.0,8,8.0,1
20241251,12,8050347,1,6,1100000.0,1100000.0,46,46,4665,9333,1,23,1,8.0,8,8.0,1
20241251,12,8050351,1,3,1400000.0,1400000.0,60,52,5222,1324,1,26,2,9.0,8,8.0,1
20241251,12,8050352,1,3,1400000.0,1400000.0,50,84,8423,5411,1,25,1,5.0,8,8.0,1
20241251,12,8053275,1,3,800000.0,800000.0,40,33,3312,7233,1,29,1,4.0,8,8.0,1
20241251,12,8053277,1,4,1300000.0,1300000.0,47,31,3110,7522,1,32,1,9.0,8,8.0,1
20241251,12,8053277,1,6,1300000.0,1300000.0,47,42,4210,9313,1,32,1,9.0,8,8.0,1
20241251,12,8053278,1,1,2500000.0,2500000.0,60,49,4923,8332,1,54,1,8.0,8,8.0,1
20241251,12,8053285,1,1,1300000.0,1300000.0,84,47,4711,5223,1,61,1,5.0,8,8.0,1
20241251,12,8053286,1,2,1600000.0,1600000.0,48,55,5511,5131,1,41,1,5.0,8,8.0,1
20241251,12,8053288,1,1,1900000.0,1300000.0,60,1,141,1311,1,57,1,5.0,8,8.0,1
20241251,12,8053289,1,1,1500000.0,1500000.0,50,47,4719,5223,1,38,1,8.0,8,8.0,1
20241251,12,8053294,1,1,1350000.0,1350000.0,48,49,4921,7231,1,56,1,5.0,8,8.0,1
20241251,12,8053297,1,3,1700000.0,1700000.0,47,85,8544,4110,1,39,2,10.0,8,8.0,1
20241251,12,8053302,1,2,1300000.0,1300000.0,47,56,5611,3434,1,51,1,8.0,8,8.0,1
20241251,12,8053305,1,2,2000000.0,2000000.0,60,42,4210,2142,1,22,1,10.0,8,8.0,1
20241251,12,8053306,1,2,3500000.0,3500000.0,40,85,8559,2353,1,32,1,10.0,8,8.0,1
20241251,12,8053309,1,1,1500000.0,1500000.0,48,56,5619,5246,1,28,2,8.0,8,8.0,1
20241251,12,8053310,1,1,900000.0,900000.0,48,56,5611,5131,1,59,1,3.0,8,8.0,1
20241251,12,8053310,1,2,700000.0,700000.0,48,56,5611,5131,1,49,2,5.0,8,8.0,1
